"day","shipping_city","shipping_province","traffic_source","host","referrer","order_count","total_sales","Company.ID"
"4/6/2016","Manchester","New Hampshire","Search Engine","yahoo.com","r.search.yahoo.com/_ylt=A0LEVu5gCgVXsmQA8EgnnIlQ;_ylu=X3oDMTEybzYxOGVoBGNvbG8DYmYxBHBvcwMxBHZ0aWQDQjE2OThfMQRzZWMDc3I-/RV=2/RE=1459976929/RO=10/RU=https%3a%2f%2fwww.standdesk.co%2f/RK=0/RS=BoUFM3.ZEG1TsiItJBVpbkjE9rI-",1,571.35,"ID3684"
"4/6/2016","Sweet Briar","Virginia","Direct",NA,NA,1,794.18,"ID3459"
"4/6/2016","Battle Ground","Washington","Direct",NA,NA,1,668.06,"ID1711"
"4/6/2016","Houston","Texas","Direct",NA,NA,1,107.98,"ID4199"
"4/7/2016","Hayward","California","Search Engine","google.com","www.google.com",1,661.03,"ID2913"
"4/7/2016","Madison","Wisconsin","Direct",NA,NA,1,636.51,"ID3137"
"4/7/2016","Denver","Colorado","Search Engine","google.com","www.google.com",1,3085.04,"ID2585"
"4/7/2016","New York City","New York","Direct",NA,NA,1,556.93,"ID1167"
"4/7/2016","Santa Monica","California","Direct",NA,NA,1,1491.38,"ID3381"
"4/7/2016","Huntley","Illinois","Direct",NA,NA,1,110.69,"ID1785"
"4/8/2016","La Crosse","Wisconsin","Direct",NA,NA,1,842.85,"ID5021"
"4/8/2016","Richardson","Texas","Direct",NA,NA,1,186.89,"ID4270"
"4/8/2016","San Francisco","California","Search Engine","google.com","www.google.com",1,1766.83,"ID4208"
"4/9/2016","Orlando","Florida","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,929.41,"ID3687"
"4/10/2016","Tracy","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,538.42,"ID2865"
"4/11/2016","Tustin","California","Direct",NA,NA,1,742.65,"ID4936"
"4/11/2016","Tempe","Arizona","Direct",NA,NA,1,573.76,"ID3412"
"4/11/2016","Santa Monica","California","Direct",NA,NA,1,1617.72,"ID1409"
"4/11/2016","Grand Rapids","Michigan","Direct",NA,NA,1,921.11,"ID1726"
"4/11/2016","Oakland","California","Direct",NA,NA,1,258.54,"ID2422"
"4/11/2016","Mountain View","California","Direct",NA,NA,1,5147.1,"ID1603"
"4/11/2016","San Francisco","California","Direct",NA,NA,1,599.43,"ID4984"
"4/11/2016","New York City","New York","Direct",NA,NA,1,2418.45,"ID5115"
"4/12/2016","San Francisco","California","Direct",NA,NA,1,3891.55,"ID4329"
"4/12/2016","Erwin","Tennessee","Search Engine","google.com","www.google.com",1,645.96,"ID3753"
"4/12/2016","San Francisco","California","Direct",NA,NA,1,833.26,"ID1264"
"4/12/2016","Winston Salem","North Carolina","Direct","standdesk.co","www.standdesk.co/products/build-your-fully-electric-standing-desk-1",1,570.81,"ID3963"
"4/13/2016","Oakland","California","Direct",NA,NA,1,12666.98,"ID2930"
"4/13/2016","San Francisco","California","Direct",NA,NA,1,3471.71,"ID3224"
"4/13/2016","Nashville","Tennessee","Search Engine","google.com","www.google.com",1,642.9,"ID5420"
"4/14/2016","Kirkland","Washington","Direct",NA,NA,1,2216.31,"ID1549"
"4/14/2016","Denver","Colorado","Direct",NA,NA,1,660.66,"ID3681"
"4/14/2016","Pico Rivera","California","Search Engine","google.com","www.google.com",1,1006.7,"ID4773"
"4/14/2016","Los Angeles","California","Direct",NA,NA,1,3531.67,"ID1636"
"4/14/2016","Burbank","California","Direct",NA,NA,1,796.39,"ID1155"
"4/14/2016","Westminster","Colorado","Direct",NA,NA,1,676.47,"ID2288"
"4/15/2016","Knoxville","Tennessee","Direct",NA,NA,1,2305.04,"ID3748"
"4/15/2016","Presto","Pennsylvania","Search Engine","google.com","www.google.com",1,811.19,"ID4554"
"4/15/2016","Houston","Texas","Search Engine","google.com","www.google.com",1,53.05,"ID1047"
"4/15/2016","Irving","Texas","Direct",NA,NA,1,2076.58,"ID2664"
"4/15/2016","Santa Rosa","California","Direct",NA,NA,1,1633.55,"ID1208"
"4/15/2016","Woodinville","Washington","Direct",NA,NA,1,543.76,"ID4308"
"4/15/2016","Boxford","Massachusetts","Direct","standdesk.co","www.standdesk.co/pages/faq",1,1137.55,"ID3827"
"4/15/2016","San Diego","California","Direct","standdesk.co","www.standdesk.co/7085617/checkouts/fb1e6bab2d80724c74de5f7630823615",1,609.69,"ID4616"
"4/17/2016","Spokane","Washington","Direct",NA,NA,1,767.85,"ID4247"
"4/18/2016","Sweet Briar","Virginia","Direct",NA,NA,1,67.66,"ID3459"
"4/18/2016","Newark","Ohio","Direct",NA,NA,1,1255.36,"ID2480"
"4/18/2016","Santa Clara","California","Direct",NA,NA,1,735.08,"ID4262"
"4/18/2016","Santa Clara","California","Direct",NA,NA,1,735.08,"ID4405"
"4/18/2016","Cincinnati","Ohio","Direct",NA,NA,1,855.81,"ID2896"
"4/19/2016","Columbus","Ohio","Direct",NA,NA,1,897.62,"ID3415"
"4/19/2016","San Diego","California","Direct",NA,NA,1,663.44,"ID1684"
"4/19/2016","Donald","Oregon","Search Engine","google.com","www.google.com",1,576.31,"ID4076"
"4/19/2016","Santa Barbara","California","Direct",NA,NA,1,1864.9,"ID3410"
"4/20/2016","Durham","North Carolina","Direct",NA,NA,1,750,"ID2023"
"4/20/2016","Pella","Iowa","Direct",NA,NA,1,1440.54,"ID4556"
"4/20/2016","Oakland","California","Direct",NA,NA,1,213.09,"ID2930"
"4/20/2016","Irving","Texas","Direct",NA,NA,1,2514.45,"ID5373"
"4/21/2016","Franklin","Tennessee","Direct",NA,NA,1,2691.45,"ID3922"
"4/21/2016","Los Angeles","California","Search Engine","google.com","www.google.com",1,1232.59,"ID2569"
"4/22/2016","San Jose","California","Direct",NA,NA,1,55.12,"ID1601"
"4/22/2016","San Leandro","California","Direct",NA,NA,1,660.66,"ID2128"
"4/22/2016","Golden","Colorado","Search Engine","google.com","www.google.com",1,740.36,"ID1269"
"4/22/2016","Los Angeles","California","Direct",NA,NA,1,993.31,"ID1835"
"4/22/2016","Portland","Oregon","Direct",NA,NA,1,897.98,"ID2972"
"4/22/2016","Sturgis","Michigan","Direct",NA,NA,1,1665.52,"ID2786"
"4/24/2016","San Francisco","California","Direct",NA,NA,1,567.21,"ID1931"
"4/24/2016","Redwood City","California","Unknown","thegadgetflow.com","thegadgetflow.com/portfolio/stand-desk-affordable-sit-to-stand-desk-for-urban-professionals",1,647.26,"ID5099"
"4/25/2016","Greenville","South Carolina","Search Engine","google.com","www.google.com",1,458.21,"ID3172"
"4/25/2016","Hillsboro","Oregon","Direct",NA,NA,1,114.02,"ID4279"
"4/25/2016","Bradford","Vermont","Search Engine","bing.com","www.bing.com/search",1,668.96,"ID2868"
"4/25/2016","San Francisco","California","Direct",NA,NA,1,1673.05,"ID1588"
"4/25/2016","Flint","Michigan","Search Engine","bing.com","www.bing.com/search",1,190.74,"ID4947"
"4/26/2016","New York City","New York","Search Engine","google.com","www.google.com",1,65.3,"ID1167"
"4/26/2016","Ukiah","California","Direct",NA,NA,1,1157.77,"ID2078"
"4/26/2016","Grand Rapids","Michigan","Search Engine","bing.com","www.bing.com/search",1,667.59,"ID4947"
"4/26/2016","Brooklyn","New York","Direct",NA,NA,1,1286.4,"ID1169"
"4/26/2016","Raleigh","North Carolina","Direct",NA,NA,2,1211.78,"ID2074"
"4/26/2016","Sherman Oaks","California","Direct",NA,NA,1,1092.18,"ID5323"
"4/27/2016","Seattle","Washington","Search Engine","google.com","www.google.com",1,644.39,"ID2359"
"4/27/2016","Denver","Colorado","Direct",NA,NA,1,558.98,"ID1856"
"4/27/2016","Santa Rosa","California","Direct",NA,NA,1,115.72,"ID1208"
"4/27/2016","Fairfax","Virginia","Search Engine","google.com","www.google.com",1,837.07,"ID2658"
"4/27/2016","Seattle","Washington","Direct",NA,NA,1,521.32,"ID1210"
"4/27/2016","Grand Rapids","Michigan","Direct",NA,NA,1,121.07,"ID1726"
"4/28/2016","San Francisco","California","Direct",NA,NA,1,686.09,"ID3163"
"4/28/2016","Saint George","Utah","Search Engine","google.com","www.google.com",1,687.6,"ID5370"
"4/28/2016","Portland","Oregon","Direct",NA,NA,1,1376.02,"ID3622"
"4/28/2016","San Francisco","California","Direct",NA,NA,1,5260.4,"ID4329"
"4/28/2016","Gainesville","Georgia","Search Engine","google.com","www.google.com",1,855.76,"ID5036"
"4/29/2016","Baltimore","Maryland","Direct",NA,NA,1,1234.8,"ID2360"
"4/29/2016","Rensselaer","New York","Search Engine","google.com","www.google.com",1,615.89,"ID3408"
"4/29/2016","Seattle","Washington","Direct",NA,NA,1,2036.8,"ID4462"
"5/1/2016","San Francisco","California","Direct",NA,NA,1,3472.43,"ID3224"
"5/1/2016","Annapolis","Maryland","Direct",NA,NA,1,53.29,"ID3409"
"5/2/2016","Reno","Nevada","Search Engine","google.com","www.google.com",1,505.1,"ID3165"
"5/2/2016","Golden","Colorado","Direct",NA,NA,1,623.89,"ID3686"
"5/2/2016","Johnston","Iowa","Direct",NA,NA,1,906.98,"ID2642"
"5/2/2016","Provincetown","Massachusetts","Unknown","gadgetreview.com","www.gadgetreview.com/10-of-the-best-standing-desks",1,637.65,"ID4820"
"5/2/2016","Appleton","Wisconsin","Direct",NA,NA,1,804.13,"ID5377"
"5/3/2016","Arlington Heights","Illinois","Direct",NA,NA,1,4556.18,"ID5095"
"5/3/2016","Morgan Hill","California","Direct",NA,NA,1,4721.29,"ID3773"
"5/3/2016","Dallas","Texas","Unknown","officesnapshots.com","officesnapshots.com/2012/08/24/7-adjustable-height-desks-that-wont-betray-and-kill-you",1,527.22,"ID2233"
"5/3/2016","Lincoln","Nebraska","Search Engine","google.com","www.google.com/url",1,839.06,"ID1291"
"5/3/2016","New York City","New York","Search Engine","google.com","www.google.com",1,533.34,"ID4363"
"5/3/2016","Seattle","Washington","Direct",NA,NA,1,2215.77,"ID3329"
"5/4/2016","Dallas","Texas","Search Engine","google.com","www.google.com",1,1160.53,"ID2643"
"5/4/2016","Chicago","Illinois","Search Engine","google.com","www.google.com",1,921.37,"ID4508"
"5/4/2016","Mountain View","California","Direct",NA,NA,1,3860.33,"ID1603"
"5/4/2016","Blaine","Washington","Search Engine","google.ca","www.google.ca",1,768,"ID2303"
"5/5/2016","Minneapolis","Minnesota","Direct",NA,NA,1,1013.12,"ID3102"
"5/5/2016","San Francisco","California","Direct",NA,NA,1,836.69,"ID1588"
"5/5/2016","Houston","Texas","Direct",NA,NA,1,186.51,"ID3166"
"5/5/2016","Alexandria","Minnesota","Direct",NA,NA,1,527.22,"ID1765"
"5/6/2016","Mill Valley","California","Direct",NA,NA,1,1341.53,"ID3685"
"5/7/2016","Long Beach","California","Search Engine","google.com","www.google.com",1,736.44,"ID2648"
"5/9/2016","San Diego","California","Search Engine","google.com","www.google.com",1,663.56,"ID3626"
"5/9/2016","Euless","Texas","Direct",NA,NA,1,893.59,"ID3691"
"5/9/2016","Nashville","Tennessee","Direct",NA,NA,1,891.37,"ID4255"
"5/9/2016","Round Rock","Texas","Unknown","blessthisstuff.com","www.blessthisstuff.com/stuff/living/tables/stand-desk",1,577.21,"ID2458"
"5/9/2016","Phoenix","Arizona","Direct",NA,NA,1,52.43,"ID3974"
"5/10/2016","Mount Vernon","Ohio","Direct",NA,NA,1,785.34,"ID5152"
"5/10/2016","Pearl River","Louisiana","Direct",NA,NA,1,853.1,"ID1785"
"5/10/2016","San Francisco","California","Direct",NA,NA,1,3369.95,"ID3132"
"5/10/2016","Santa Monica","California","Search Engine","google.com","www.google.com",1,826.87,"ID1409"
"5/10/2016","Anaheim","California","Direct",NA,NA,1,746.04,"ID4961"
"5/10/2016","Phoenix","Arizona","Direct",NA,NA,1,1831.44,"ID2130"
"5/11/2016","Ames","Iowa","Direct",NA,NA,1,3149.93,"ID4253"
"5/11/2016","Webster","Texas","Direct",NA,NA,1,3621.1,"ID3214"
"5/11/2016","Pullman","Washington","Direct",NA,NA,1,770.54,"ID1009"
"5/11/2016","Madison","Wisconsin","Search Engine","google.com","www.google.com",1,2988.49,"ID1411"
"5/12/2016","Burbank","California","Direct",NA,NA,1,1501.93,"ID1044"
"5/12/2016","Los Angeles","California","Direct",NA,NA,1,915.58,"ID3642"
"5/13/2016","Minneapolis","Minnesota","Direct",NA,NA,1,1376.68,"ID3880"
"5/13/2016","Salem","Oregon","Unknown","googleadservices.com","www.googleadservices.com/pagead/aclk",1,558.81,"ID3974"
"5/13/2016","Portland","Oregon","Direct",NA,NA,1,282.64,"ID3622"
"5/15/2016","North Little Rock","Arkansas","Direct",NA,NA,1,561.92,"ID4036"
"5/16/2016","Louisville","Kentucky","Search Engine","google.com","www.google.com",1,921.37,"ID1779"
"5/16/2016","Bradford","Vermont","Search Engine","google.com","www.google.com/url",1,2109.8,"ID2868"
"5/16/2016","Reno","Nevada","Direct",NA,NA,1,1006.98,"ID3165"
"5/17/2016","Manchester Center","Vermont","Direct",NA,NA,1,586.41,"ID1535"
"5/17/2016","San Francisco","California","Direct",NA,NA,1,1183.31,"ID3224"
"5/17/2016","Fenton","Missouri","Search Engine","bing.com","www.bing.com/search",1,1001.69,"ID4013"
"5/17/2016","Livingston","Montana","Search Engine","google.com","www.google.com",1,567.68,"ID3484"
"5/17/2016","Austin","Texas","Direct",NA,NA,1,5989.17,"ID3699"
"5/17/2016","Hackensack","New Jersey","Direct",NA,NA,1,683.83,"ID2586"
"5/18/2016","Waukesha","Wisconsin","Direct",NA,NA,1,1146.53,"ID4251"
"5/18/2016","Colorado Springs","Colorado","Direct",NA,NA,1,1550,"ID1923"
"5/18/2016","Brooklyn","New York","Direct",NA,NA,1,533.33,"ID3694"
"5/19/2016","Springfield","Missouri","Direct",NA,NA,1,776.88,"ID2132"
"5/19/2016","Jarrell","Texas","Direct",NA,NA,1,4641.43,"ID3695"
"5/19/2016","Charlottesville","Virginia","Direct",NA,NA,1,14995.92,"ID2918"
"5/19/2016","Bellingham","Washington","Direct",NA,NA,1,1335.89,"ID2308"
"5/19/2016","Dallas","Texas","Search Engine","google.com","www.google.com/url",1,1013.62,"ID4602"
"5/20/2016","Chattanooga","Tennessee","Direct",NA,NA,1,793.97,"ID2143"
"5/20/2016","Charlottesville","Virginia","Direct",NA,NA,1,748.95,"ID2036"
"5/20/2016","Chico","California","Direct",NA,NA,1,413.85,"ID2361"
"5/20/2016","Kent","Ohio","Direct",NA,NA,1,1356.12,"ID3069"
"5/20/2016","Cincinnati","Ohio","Direct",NA,NA,1,447.59,"ID2602"
"5/20/2016","Boulder","Colorado","Direct",NA,NA,1,428.43,"ID2218"
"5/20/2016","Chandler","Arizona","Direct",NA,NA,1,568.97,"ID2139"
"5/20/2016","Portland","Oregon","Direct",NA,NA,1,1695.83,"ID1084"
"5/23/2016","Spring","Texas","Direct",NA,NA,1,440.13,"ID3469"
"5/23/2016","El Dorado Hills","California","Direct",NA,NA,1,120.74,"ID4776"
"5/23/2016","Moscow","Idaho","Direct",NA,NA,1,1089.43,"ID3738"
"5/24/2016","Sacramento","California","Direct",NA,NA,1,1551.43,"ID1305"
"5/25/2016","Imperial Beach","California","Search Engine","google.com","www.google.com",1,1084.4,"ID1785"
"5/25/2016","San Francisco","California","Direct",NA,NA,1,677.33,"ID3293"
"5/25/2016","Carlsbad","California","Direct",NA,NA,1,817.47,"ID1837"
"5/25/2016","Albuquerque","New Mexico","Direct",NA,NA,1,549.48,"ID3426"
"5/25/2016","Las Vegas","Nevada","Search Engine","google.com","www.google.com",1,1947.32,"ID4319"
"5/25/2016","Portland","Oregon","Direct",NA,NA,1,555.35,"ID3470"
"5/25/2016","Los Angeles","California","Search Engine","google.com","www.google.com",1,122.85,"ID3642"
"5/25/2016","New York City","New York","Direct",NA,NA,1,694.05,"ID3207"
"5/26/2016","Dayton","Ohio","Unknown","officesnapshots.com","officesnapshots.com/2012/08/24/7-adjustable-height-desks-that-wont-betray-and-kill-you",1,593.06,"ID1494"
"5/26/2016","New York City","New York","Direct",NA,NA,1,593.06,"ID5429"
"5/26/2016","Seattle","Washington","Search Engine","google.com","www.google.com",1,832.23,"ID1538"
"5/26/2016","Boise","Idaho","Direct",NA,NA,1,1132.2,"ID2548"
"5/26/2016","Garden City","Idaho","Direct",NA,NA,1,547.87,"ID2548"
"5/27/2016","Paragould","Arkansas","Unknown","googlesyndication.com","tpc.googlesyndication.com/safeframe/1-0-2/html/container.html",1,706.18,"ID3472"
"5/27/2016","Mountain View","California","Direct",NA,NA,1,1720,"ID1603"
"5/27/2016","Cambridge","Massachusetts","Direct",NA,NA,1,921.37,"ID4889"
"5/27/2016","Cape Elizabeth","Maine","Direct",NA,NA,1,632.73,"ID2137"
"5/27/2016","Austin","Texas","Direct",NA,NA,1,1908.45,"ID5187"
"5/27/2016","Santa Clara","California","Direct",NA,NA,1,712.19,"ID4262"
"5/27/2016","Santa Clara","California","Direct",NA,NA,1,712.19,"ID4405"
"5/27/2016","South Bend","Indiana","Search Engine","google.com","www.google.com",1,1019.97,"ID5166"
"5/28/2016","Portland","Maine","Direct",NA,NA,1,447.59,"ID5057"
"5/29/2016","Northridge","California","Search Engine","google.com","www.google.com",1,655.72,"ID1217"
"5/30/2016","Imperial Beach","California","Direct",NA,NA,1,379.59,"ID1785"
"5/31/2016","Atlanta","Georgia","Direct",NA,NA,1,3143.49,"ID3609"
"5/31/2016","Norwalk","Connecticut","Direct",NA,NA,1,1037.79,"ID3425"
"5/31/2016","Seattle","Washington","Direct",NA,NA,1,549.48,"ID1838"
"5/31/2016","Buffalo","New York","Direct",NA,NA,1,567.41,"ID1839"
"5/31/2016","Vancouver","Washington","Direct",NA,NA,1,1247.78,"ID1642"
"6/1/2016","Portland","Oregon","Direct",NA,NA,1,549.48,"ID2316"
"6/1/2016","Longmont","Colorado","Direct",NA,NA,1,578.51,"ID4754"
"6/1/2016","Oklahoma City","Oklahoma","Search Engine","google.com","www.google.com",1,1352.63,"ID5311"
"6/1/2016","Morgan Hill","California","Direct",NA,NA,1,925.2,"ID3773"
"6/2/2016","Seattle","Washington","Direct",NA,NA,1,621.93,"ID2359"
"6/2/2016","Stilwell","Kansas","Direct",NA,NA,1,1060.91,"ID1493"
"6/3/2016","Columbus","Ohio","Direct",NA,NA,1,635.77,"ID3742"
"6/3/2016","Portland","Oregon","Direct",NA,NA,1,927.4,"ID3741"
"6/3/2016","New Albany","Ohio","Direct",NA,NA,1,53.29,"ID3286"
"6/3/2016","Dallas","Texas","Direct",NA,NA,1,767.19,"ID2872"
"6/3/2016","Dallas","Texas","Search Engine","google.com","www.google.com",1,694.6,"ID2872"
"6/4/2016","Park Rapids","Minnesota","Direct",NA,NA,1,443.32,"ID2555"
"6/4/2016","Kent","Washington","Direct",NA,NA,1,699.42,"ID2535"
"6/4/2016","Shawnee Mission","Kansas","Direct",NA,NA,1,520.61,"ID4266"
"6/5/2016","Lancaster","Texas","Direct",NA,NA,1,64.14,"ID5110"
"6/5/2016","Norcross","Georgia","Search Engine","google.com","www.google.com",1,734.47,"ID1542"
"6/6/2016","San Francisco","California","Direct",NA,NA,1,2058.44,"ID1985"
"6/6/2016","Glendora","California","Direct",NA,NA,1,859.11,"ID5043"
"6/6/2016","San Francisco","California","Unknown","gadgetreview.com","www.gadgetreview.com/10-of-the-best-standing-desks",1,1154.88,"ID4260"
"6/6/2016","Chicago","Illinois","Direct",NA,NA,1,5786.29,"ID3232"
"6/6/2016","Winston Salem","North Carolina","Direct",NA,NA,1,714.84,"ID3701"
"6/6/2016","Austin","Texas","Search Engine","google.com","www.google.com",1,64.14,"ID1115"
"6/7/2016","Jamaica Plain","Massachusetts","Unknown","officesnapshots.com","officesnapshots.com",1,1823.49,"ID4605"
"6/7/2016","Los Angeles","California","Search Engine","google.com","www.google.com",1,542.52,"ID4714"
"6/7/2016","Washington","District Of Columbia","Direct",NA,NA,1,790.87,"ID4469"
"6/7/2016","Houston","Texas","Direct",NA,NA,1,3349.22,"ID1214"
"6/7/2016","Huntingdon Valley","Pennsylvania","Direct",NA,NA,1,548.81,"ID2882"
"6/7/2016","New York City","New York","Direct",NA,NA,1,14054.24,"ID5049"
"6/8/2016","Houston","Texas","Direct",NA,NA,1,643.65,"ID4456"
"6/8/2016","Edmonds","Washington","Direct",NA,NA,1,758.16,"ID5342"
"6/9/2016","Woodland","California","Search Engine","google.com","www.google.com",1,819.46,"ID4261"
"6/9/2016","Las Cruces","New Mexico","Direct",NA,NA,1,642.06,"ID4506"
"6/9/2016","Morrisville","North Carolina","Direct",NA,NA,1,1220.59,"ID4622"
"6/9/2016","Grapevine","Texas","Direct",NA,NA,1,1016.7,"ID2656"
"6/9/2016","Oakland","California","Search Engine","google.com","www.google.com",1,438.76,"ID3601"
"6/9/2016","Akron","Ohio","Direct",NA,NA,1,1206.17,"ID1621"
